0.100000, 9.856065e-02,0.100000, 1.648673e+01,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 1.971214e+00,0.100000, 1.239959e-01,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 2.479918e+00,0.100000, 1.269749e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 2.539500e+01,0.100000, 2.000000e+01,0.100000, 0.000000e+00,0.100000, 6.541888e-07,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 6.541965e-02,0.100000, 4.992259e-12,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 4.992320e-07,0.100000, 8.182125e-06,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 8.182221e-01,0.100000, 1.000011e+05,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 2.951392e+01,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 3.326857e+01,0.100000, 2.901196e+02,0.100000, 2.951671e+00,0.100000, 9.999944e-02,0.100000, 8.720530e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 0.000000e+00,0.100000, 2.573772e+02,0.100000, 0.000000e+00,0.100000, 2.573772e+02,0.100000, 8.720534e+00,0.100000, 8.595015e-01,0.100000, 0.000000e+00,0.100000, 8.595015e-01,0.100000, 1.107289e+01,0.100000, 0.000000e+00,0.100000, 1.107289e+01,0.100000, 8.720534e+00,0.100000, 0.000000e+00,0.100000, 1.000000e+01,0.100000, 0.000000e+00,0.100000, 5.000000e-01,
0.110000, 1.064147e-01,0.110000, 1.661799e+01,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 2.128295e+00,0.110000, 1.495642e-01,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 2.991283e+00,0.110000, 1.369793e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 2.739588e+01,0.110000, 2.000000e+01,0.110000, 0.000000e+00,0.110000, 7.501777e-07,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 7.501871e-02,0.110000, 6.578673e-12,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 6.578756e-07,0.110000, 9.417619e-06,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 9.417737e-01,0.110000, 1.000012e+05,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 3.000874e+01,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 3.370392e+01,0.110000, 2.939161e+02,0.110000, 3.001155e+00,0.110000, 9.999939e-02,0.110000, 8.720530e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 0.000000e+00,0.110000, 2.616922e+02,0.110000, 0.000000e+00,0.110000, 2.616922e+02,0.110000, 8.720534e+00,0.110000, 9.279929e-01,0.110000, 0.000000e+00,0.110000, 9.279929e-01,0.110000, 1.194533e+01,0.110000, 0.000000e+00,0.110000, 1.194533e+01,0.110000, 8.720534e+00,0.110000, 0.000000e+00,0.110000, 1.000000e+01,0.110000, 0.000000e+00,0.110000, 5.000000e-01,
0.120000, 1.142401e-01,0.120000, 1.669896e+01,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 2.284803e+00,0.120000, 1.806647e-01,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 3.613294e+00,0.120000, 1.467358e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 2.934718e+01,0.120000, 2.000000e+01,0.120000, 0.000000e+00,0.120000, 8.570750e-07,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 8.570865e-02,0.120000, 9.100672e-12,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 9.100797e-07,0.120000, 1.078629e-05,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 1.078643e+00,0.120000, 1.000013e+05,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 3.052227e+01,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 3.397374e+01,0.120000, 2.962690e+02,0.120000, 3.052512e+00,0.120000, 9.999935e-02,0.120000, 8.720530e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 0.000000e+00,0.120000, 2.661705e+02,0.120000, 0.000000e+00,0.120000, 2.661705e+02,0.120000, 8.720534e+00,0.120000, 9.962345e-01,0.120000, 0.000000e+00,0.120000, 9.962345e-01,0.120000, 1.279615e+01,0.120000, 0.000000e+00,0.120000, 1.279615e+01,0.120000, 8.720534e+00,0.120000, 0.000000e+00,0.120000, 1.000000e+01,0.120000, 0.000000e+00,0.120000, 5.000000e-01,
0.130000, 1.220377e-01,0.130000, 1.673124e+01,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 2.440755e+00,0.130000, 2.171227e-01,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 4.342454e+00,0.130000, 1.562522e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 3.125046e+01,0.130000, 2.000000e+01,0.130000, 0.000000e+00,0.130000, 9.745362e-07,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 9.745502e-02,0.130000, 1.252870e-11,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 1.252888e-06,0.130000, 1.228392e-05,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 1.228409e+00,0.130000, 1.000014e+05,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 3.105392e+01,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 3.408326e+01,0.130000, 2.972241e+02,0.130000, 3.105681e+00,0.130000, 9.999931e-02,0.130000, 8.720530e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 0.000000e+00,0.130000, 2.708068e+02,0.130000, 0.000000e+00,0.130000, 2.708068e+02,0.130000, 8.720534e+00,0.130000, 1.064234e+00,0.130000, 0.000000e+00,0.130000, 1.064234e+00,0.130000, 1.362603e+01,0.130000, 0.000000e+00,0.130000, 1.362603e+01,0.130000, 8.720534e+00,0.130000, 0.000000e+00,0.130000, 1.000000e+01,0.130000, 0.000000e+00,0.130000, 5.000000e-01,
0.140000, 1.298354e-01,0.140000, 1.676352e+01,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 2.596708e+00,0.140000, 2.535807e-01,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 5.071615e+00,0.140000, 1.657686e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 3.315373e+01,0.140000, 2.000000e+01,0.140000, 0.000000e+00,0.140000, 1.091997e-06,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 1.092014e-01,0.140000, 1.595673e-11,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 1.595697e-06,0.140000, 1.378155e-05,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 1.378176e+00,0.140000, 1.000015e+05,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 3.158558e+01,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 3.419278e+01,0.140000, 2.981792e+02,0.140000, 3.158851e+00,0.140000, 9.999927e-02,0.140000, 8.720530e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 0.000000e+00,0.140000, 2.754431e+02,0.140000, 0.000000e+00,0.140000, 2.754431e+02,0.140000, 8.720534e+00,0.140000, 1.132234e+00,0.140000, 0.000000e+00,0.140000, 1.132234e+00,0.140000, 1.445591e+01,0.140000, 0.000000e+00,0.140000, 1.445591e+01,0.140000, 8.720534e+00,0.140000, 0.000000e+00,0.140000, 1.000000e+01,0.140000, 0.000000e+00,0.140000, 5.000000e-01,
0.150000, 1.375769e-01,0.150000, 1.677222e+01,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 2.751540e+00,0.150000, 2.941065e-01,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 5.882129e+00,0.150000, 1.750564e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 3.501129e+01,0.150000, 2.000000e+01,0.150000, 0.000000e+00,0.150000, 1.216767e-06,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 1.216786e-01,0.150000, 2.044403e-11,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 2.044435e-06,0.150000, 1.536399e-05,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 1.536423e+00,0.150000, 1.000016e+05,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 3.209268e+01,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 3.422237e+01,0.150000, 2.984372e+02,0.150000, 3.209564e+00,0.150000, 9.999922e-02,0.150000, 8.720530e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 0.000000e+00,0.150000, 2.798653e+02,0.150000, 0.000000e+00,0.150000, 2.798653e+02,0.150000, 8.720534e+00,0.150000, 1.199744e+00,0.150000, 0.000000e+00,0.150000, 1.199744e+00,0.150000, 1.526585e+01,0.150000, 0.000000e+00,0.150000, 1.526585e+01,0.150000, 8.720534e+00,0.150000, 0.000000e+00,0.150000, 1.000000e+01,0.150000, 0.000000e+00,0.150000, 5.000000e-01,
0.160000, 1.452133e-01,0.160000, 1.673667e+01,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 2.904267e+00,0.160000, 3.422690e-01,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 6.845380e+00,0.160000, 1.839150e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 3.678303e+01,0.160000, 2.000000e+01,0.160000, 0.000000e+00,0.160000, 1.355257e-06,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 1.355280e-01,0.160000, 2.692004e-11,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 2.692050e-06,0.160000, 1.710565e-05,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 1.710594e+00,0.160000, 1.000017e+05,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 3.255367e+01,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 3.410191e+01,0.160000, 2.973867e+02,0.160000, 3.255666e+00,0.160000, 9.999918e-02,0.160000, 8.720530e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 0.000000e+00,0.160000, 2.838854e+02,0.160000, 0.000000e+00,0.160000, 2.838854e+02,0.160000, 8.720534e+00,0.160000, 1.266337e+00,0.160000, 0.000000e+00,0.160000, 1.266337e+00,0.160000, 1.603837e+01,0.160000, 0.000000e+00,0.160000, 1.603837e+01,0.160000, 8.720534e+00,0.160000, 0.000000e+00,0.160000, 1.000000e+01,0.160000, 0.000000e+00,0.160000, 5.000000e-01,
0.170000, 1.528496e-01,0.170000, 1.670111e+01,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 3.056994e+00,0.170000, 3.904316e-01,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 7.808632e+00,0.170000, 1.927737e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 3.855476e+01,0.170000, 2.000000e+01,0.170000, 0.000000e+00,0.170000, 1.493748e-06,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 1.493774e-01,0.170000, 3.339605e-11,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 3.339665e-06,0.170000, 1.884731e-05,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 1.884764e+00,0.170000, 1.000018e+05,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 3.301466e+01,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 3.398144e+01,0.170000, 2.963362e+02,0.170000, 3.301767e+00,0.170000, 9.999914e-02,0.170000, 8.720530e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 0.000000e+00,0.170000, 2.879055e+02,0.170000, 0.000000e+00,0.170000, 2.879055e+02,0.170000, 8.720534e+00,0.170000, 1.332930e+00,0.170000, 0.000000e+00,0.170000, 1.332930e+00,0.170000, 1.681090e+01,0.170000, 0.000000e+00,0.170000, 1.681090e+01,0.170000, 8.720534e+00,0.170000, 0.000000e+00,0.170000, 1.000000e+01,0.170000, 0.000000e+00,0.170000, 5.000000e-01,
0.180000, 1.604325e-01,0.180000, 1.665017e+01,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 3.208652e+00,0.180000, 4.408034e-01,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 8.816068e+00,0.180000, 2.014440e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 4.028883e+01,0.180000, 2.000000e+01,0.180000, 0.000000e+00,0.180000, 1.636034e-06,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 1.636064e-01,0.180000, 4.073952e-11,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 4.074027e-06,0.180000, 2.062952e-05,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 2.062991e+00,0.180000, 1.000018e+05,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 3.342741e+01,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 3.381068e+01,0.180000, 2.948471e+02,0.180000, 3.343045e+00,0.180000, 9.999909e-02,0.180000, 8.720530e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 0.000000e+00,0.180000, 2.915049e+02,0.180000, 0.000000e+00,0.180000, 2.915049e+02,0.180000, 8.720534e+00,0.180000, 1.399057e+00,0.180000, 0.000000e+00,0.180000, 1.399057e+00,0.180000, 1.756700e+01,0.180000, 0.000000e+00,0.180000, 1.756700e+01,0.180000, 8.720534e+00,0.180000, 0.000000e+00,0.180000, 1.000000e+01,0.180000, 0.000000e+00,0.180000, 5.000000e-01,
0.190000, 1.677831e-01,0.190000, 1.653239e+01,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 3.355664e+00,0.190000, 5.007778e-01,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 1.001556e+01,0.190000, 2.092959e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 4.185920e+01,0.190000, 2.000000e+01,0.190000, 0.000000e+00,0.190000, 1.794819e-06,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 1.794854e-01,0.190000, 5.185342e-11,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 5.185444e-06,0.190000, 2.258804e-05,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 2.258848e+00,0.190000, 1.000019e+05,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 3.363051e+01,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 3.342133e+01,0.190000, 2.914517e+02,0.190000, 3.363356e+00,0.190000, 9.999905e-02,0.190000, 8.720530e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 0.000000e+00,0.190000, 2.932760e+02,0.190000, 0.000000e+00,0.190000, 2.932760e+02,0.190000, 8.720534e+00,0.190000, 1.463158e+00,0.190000, 0.000000e+00,0.190000, 1.463158e+00,0.190000, 1.825172e+01,0.190000, 0.000000e+00,0.190000, 1.825172e+01,0.190000, 8.720534e+00,0.190000, 0.000000e+00,0.190000, 1.000000e+01,0.190000, 0.000000e+00,0.190000, 5.000000e-01,
0.200000, 1.751337e-01,0.200000, 1.641461e+01,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 3.502676e+00,0.200000, 5.607522e-01,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 1.121504e+01,0.200000, 2.171478e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 4.342958e+01,0.200000, 2.000000e+01,0.200000, 0.000000e+00,0.200000, 1.953604e-06,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 1.953644e-01,0.200000, 6.296731e-11,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 6.296861e-06,0.200000, 2.454655e-05,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 2.454705e+00,0.200000, 1.000020e+05,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 3.383361e+01,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 3.303197e+01,0.200000, 2.880563e+02,0.200000, 3.383666e+00,0.200000, 9.999901e-02,0.200000, 8.720530e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 0.000000e+00,0.200000, 2.950472e+02,0.200000, 0.000000e+00,0.200000, 2.950472e+02,0.200000, 8.720534e+00,0.200000, 1.527260e+00,0.200000, 0.000000e+00,0.200000, 1.527260e+00,0.200000, 1.893645e+01,0.200000, 0.000000e+00,0.200000, 1.893645e+01,0.200000, 8.720534e+00,0.200000, 0.000000e+00,0.200000, 1.000000e+01,0.200000, 0.000000e+00,0.200000, 5.000000e-01,
0.210000, 1.824699e-01,0.210000, 1.629242e+01,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 3.649401e+00,0.210000, 6.210207e-01,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 1.242041e+01,0.210000, 2.249666e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 4.499334e+01,0.210000, 2.000000e+01,0.210000, 0.000000e+00,0.210000, 2.112887e-06,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 2.112931e-01,0.210000, 7.425547e-11,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 7.425704e-06,0.210000, 2.650989e-05,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 2.651045e+00,0.210000, 1.000021e+05,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 3.403041e+01,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 3.262828e+01,0.210000, 2.845359e+02,0.210000, 3.403346e+00,0.210000, 9.999897e-02,0.210000, 8.720530e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 0.000000e+00,0.210000, 2.967633e+02,0.210000, 0.000000e+00,0.210000, 2.967633e+02,0.210000, 8.720534e+00,0.210000, 1.591235e+00,0.210000, 0.000000e+00,0.210000, 1.591235e+00,0.210000, 1.961829e+01,0.210000, 0.000000e+00,0.210000, 1.961829e+01,0.210000, 8.720534e+00,0.210000, 0.000000e+00,0.210000, 1.000000e+01,0.210000, 0.000000e+00,0.210000, 5.000000e-01,
0.220000, 1.892788e-01,0.220000, 1.600874e+01,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 3.785577e+00,0.220000, 6.920744e-01,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 1.384149e+01,0.220000, 2.315723e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 4.631449e+01,0.220000, 2.000000e+01,0.220000, 0.000000e+00,0.220000, 2.290429e-06,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 2.290480e-01,0.220000, 9.193440e-11,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 9.193645e-06,0.220000, 2.865042e-05,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 2.865105e+00,0.220000, 1.000022e+05,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 3.399609e+01,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 3.169866e+01,0.220000, 2.764291e+02,0.220000, 3.399913e+00,0.220000, 9.999892e-02,0.220000, 8.720530e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 0.000000e+00,0.220000, 2.964641e+02,0.220000, 0.000000e+00,0.220000, 2.964641e+02,0.220000, 8.720534e+00,0.220000, 1.650612e+00,0.220000, 0.000000e+00,0.220000, 1.650612e+00,0.220000, 2.019435e+01,0.220000, 0.000000e+00,0.220000, 2.019435e+01,0.220000, 8.720534e+00,0.220000, 0.000000e+00,0.220000, 1.000000e+01,0.220000, 0.000000e+00,0.220000, 5.000000e-01,
